time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
19,11 dispatched to IO1,dispatch_io,11,IO1,"['15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4']",[],"['13', '14', '9', '12']","['8', '11', '10', '5']"
21,13 finished CPU → ready queue,cpu_to_ready,13,CPU0,"['15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13']",[],"[None, '14', '9', '12']","['8', '11', '10', '5']"
21,15 dispatched to CPU0,dispatch_cpu,15,CPU0,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13']",[],"['15', '14', '9', '12']","['8', '11', '10', '5']"
23,14 finished CPU → wait queue,cpu_to_io,14,CPU1,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13']",['14'],"['15', None, '9', '12']","['8', '11', '10', '5']"
23,11 finished I/O → ready queue,io_to_ready,11,IO1,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11']",['14'],"['15', None, '9', '12']","['8', None, '10', '5']"
23,16 dispatched to CPU1,dispatch_cpu,16,CPU1,"['17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11']",['14'],"['15', '16', '9', '12']","['8', None, '10', '5']"
23,14 dispatched to IO1,dispatch_io,14,IO1,"['17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11']",[],"['15', '16', '9', '12']","['8', '14', '10', '5']"
26,12 finished CPU → wait queue,cpu_to_io,12,CPU3,"['17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11']",['12'],"['15', '16', '9', None]","['8', '14', '10', '5']"
26,14 finished I/O → ready queue,io_to_ready,14,IO1,"['17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14']",['12'],"['15', '16', '9', None]","['8', None, '10', '5']"
26,17 dispatched to CPU3,dispatch_cpu,17,CPU3,"['18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14']",['12'],"['15', '16', '9', '17']","['8', None, '10', '5']"
26,12 dispatched to IO1,dispatch_io,12,IO1,"['18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14']",[],"['15', '16', '9', '17']","['8', '12', '10', '5']"
27,16 finished CPU → ready queue,cpu_to_ready,16,CPU1,"['18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16']",[],"['15', None, '9', '17']","['8', '12', '10', '5']"
27,9 finished CPU → ready queue,cpu_to_ready,9,CPU2,"['18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9']",[],"['15', None, None, '17']","['8', '12', '10', '5']"
27,10 finished I/O → ready queue,io_to_ready,10,IO2,"['18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10']",[],"['15', None, None, '17']","['8', '12', None, '5']"
27,18 dispatched to CPU1,dispatch_cpu,18,CPU1,"['19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10']",[],"['15', '18', None, '17']","['8', '12', None, '5']"
27,19 dispatched to CPU2,dispatch_cpu,19,CPU2,"['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10']",[],"['15', '18', '19', '17']","['8', '12', None, '5']"
32,18 finished CPU → ready queue,cpu_to_ready,18,CPU1,"['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18']",[],"['15', None, '19', '17']","['8', '12', None, '5']"
32,19 finished CPU → wait queue,cpu_to_io,19,CPU2,"['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18']",['19'],"['15', None, None, '17']","['8', '12', None, '5']"
32,8 finished I/O → ready queue,io_to_ready,8,IO0,"['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8']",['19'],"['15', None, None, '17']","[None, '12', None, '5']"
32,5 finished I/O → ready queue,io_to_ready,5,IO3,"['20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5']",['19'],"['15', None, None, '17']","[None, '12', None, None]"
32,20 dispatched to CPU1,dispatch_cpu,20,CPU1,"['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5']",['19'],"['15', '20', None, '17']","[None, '12', None, None]"
32,21 dispatched to CPU2,dispatch_cpu,21,CPU2,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5']",['19'],"['15', '20', '21', '17']","[None, '12', None, None]"
32,19 dispatched to IO0,dispatch_io,19,IO0,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5']",[],"['15', '20', '21', '17']","['19', '12', None, None]"
33,15 finished CPU → ready queue,cpu_to_ready,15,CPU0,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15']",[],"[None, '20', '21', '17']","['19', '12', None, None]"
33,12 finished I/O → ready queue,io_to_ready,12,IO1,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12']",[],"[None, '20', '21', '17']","['19', None, None, None]"
33,22 dispatched to CPU0,dispatch_cpu,22,CPU0,"['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12']",[],"['22', '20', '21', '17']","['19', None, None, None]"
38,17 finished CPU → wait queue,cpu_to_io,17,CPU3,"['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12']",['17'],"['22', '20', '21', None]","['19', None, None, None]"
38,23 dispatched to CPU3,dispatch_cpu,23,CPU3,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12']",['17'],"['22', '20', '21', '23']","['19', None, None, None]"
38,17 dispatched to IO1,dispatch_io,17,IO1,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12']",[],"['22', '20', '21', '23']","['19', '17', None, None]"
39,20 finished CPU → ready queue,cpu_to_ready,20,CPU1,"['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20']",[],"['22', None, '21', '23']","['19', '17', None, None]"
39,24 dispatched to CPU1,dispatch_cpu,24,CPU1,"['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20']",[],"['22', '24', '21', '23']","['19', '17', None, None]"
41,22 finished CPU → ready queue,cpu_to_ready,22,CPU0,"['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22']",[],"[None, '24', '21', '23']","['19', '17', None, None]"
41,21 finished CPU → ready queue,cpu_to_ready,21,CPU2,"['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21']",[],"[None, '24', None, '23']","['19', '17', None, None]"
41,23 finished CPU → ready queue,cpu_to_ready,23,CPU3,"['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",[],"[None, '24', None, None]","['19', '17', None, None]"
41,25 dispatched to CPU0,dispatch_cpu,25,CPU0,"['26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",[],"['25', '24', None, None]","['19', '17', None, None]"
41,26 dispatched to CPU2,dispatch_cpu,26,CPU2,"['27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",[],"['25', '24', '26', None]","['19', '17', None, None]"
41,27 dispatched to CPU3,dispatch_cpu,27,CPU3,"['28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",[],"['25', '24', '26', '27']","['19', '17', None, None]"
42,24 finished CPU → wait queue,cpu_to_io,24,CPU1,"['28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",['24'],"['25', None, '26', '27']","['19', '17', None, None]"
42,26 finished CPU → wait queue,cpu_to_io,26,CPU2,"['28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']","['24', '26']","['25', None, None, '27']","['19', '17', None, None]"
42,28 dispatched to CPU1,dispatch_cpu,28,CPU1,"['29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']","['24', '26']","['25', '28', None, '27']","['19', '17', None, None]"
42,29 dispatched to CPU2,dispatch_cpu,29,CPU2,"['30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']","['24', '26']","['25', '28', '29', '27']","['19', '17', None, None]"
42,24 dispatched to IO2,dispatch_io,24,IO2,"['30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",['26'],"['25', '28', '29', '27']","['19', '17', '24', None]"
42,26 dispatched to IO3,dispatch_io,26,IO3,"['30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",[],"['25', '28', '29', '27']","['19', '17', '24', '26']"
44,29 finished CPU → wait queue,cpu_to_io,29,CPU2,"['30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",['29'],"['25', '28', None, '27']","['19', '17', '24', '26']"
44,30 dispatched to CPU2,dispatch_cpu,30,CPU2,"['31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']",['29'],"['25', '28', '30', '27']","['19', '17', '24', '26']"
45,27 finished CPU → wait queue,cpu_to_io,27,CPU3,"['31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']","['29', '27']","['25', '28', '30', None]","['19', '17', '24', '26']"
45,31 dispatched to CPU3,dispatch_cpu,31,CPU3,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']","['29', '27']","['25', '28', '30', '31']","['19', '17', '24', '26']"
47,28 finished CPU → wait queue,cpu_to_io,28,CPU1,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23']","['29', '27', '28']","['25', None, '30', '31']","['19', '17', '24', '26']"
47,30 finished CPU → ready queue,cpu_to_ready,30,CPU2,"['32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30']","['29', '27', '28']","['25', None, None, '31']","['19', '17', '24', '26']"
47,32 dispatched to CPU1,dispatch_cpu,32,CPU1,"['33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30']","['29', '27', '28']","['25', '32', None, '31']","['19', '17', '24', '26']"
47,33 dispatched to CPU2,dispatch_cpu,33,CPU2,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30']","['29', '27', '28']","['25', '32', '33', '31']","['19', '17', '24', '26']"
48,26 finished I/O → ready queue,io_to_ready,26,IO3,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30', '26']","['29', '27', '28']","['25', '32', '33', '31']","['19', '17', '24', None]"
48,29 dispatched to IO3,dispatch_io,29,IO3,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30', '26']","['27', '28']","['25', '32', '33', '31']","['19', '17', '24', '29']"
51,19 finished I/O → ready queue,io_to_ready,19,IO0,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30', '26', '19']","['27', '28']","['25', '32', '33', '31']","[None, '17', '24', '29']"
51,27 dispatched to IO0,dispatch_io,27,IO0,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30', '26', '19']",['28'],"['25', '32', '33', '31']","['27', '17', '24', '29']"
52,25 finished CPU → ready queue,cpu_to_ready,25,CPU0,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30', '26', '19', '25']",['28'],"[None, '32', '33', '31']","['27', '17', '24', '29']"
52,31 finished CPU → ready queue,cpu_to_ready,31,CPU3,"['34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '2', '1', '3', '6', '7', '4', '13', '11', '14', '16', '9', '10', '18', '8', '5', '15', '12', '20', '22', '21', '23', '30', '26', '19', '25', '31']",['28'],"[None, '32', '33', None]","['27', '17', '24', '29']"
